DATA 2010-05-26 23:52:15    0 9360000 0.00 0.02 0.00 189996.75  154  156  156  156 
DATA 2010-05-27 00:00:15    0 11340000 0.00 0.03 0.00 396996.75  133  189  189  189 
DATA 2010-05-27 03:50:16    0 2820000 0.00 0.04 0.00 106996.75   61   47   47   47 
DATA 2010-05-27 03:51:16    0 4080000 0.00 0.08 0.00 354996.75   61   68   68   68 
DATA 2010-05-27 03:51:16    0 4200000 0.00 0.04 0.00 186996.75   61   70   70   70 
DATA 2010-05-27 03:51:16    0 3840000 0.00 0.09 0.00 396996.75   61   64   64   64 
DATA 2010-05-27 03:51:16    0 1800000 0.00 0.18 0.00 396996.75   61   30   30   30 
DATA 2010-05-27 04:51:16    0 240000 0.00 0.62 0.00 396996.75   61    4    4    4 
DATA 2010-05-27 04:51:16    0 600000 0.00 0.24 0.00 186996.75   61   10   10   10 
DATA 2010-05-27 04:51:16    0 480000 0.00 0.43 0.00 367996.75   61    8    8    8 
DATA 2010-05-27 21:00:13    0 11340000 0.00 0.03 0.00 396996.75  309  189  189  189 
DATA 2010-05-27 21:01:14    0 8880000 0.00 0.04 0.00 396996.75  314  148  148  148 
DATA 2010-05-27 21:50:14    0 15960000 0.00 0.02 0.00 396996.75  216  266  266  266 
DATA 2010-05-27 21:51:14    0 13920000 0.00 0.01 0.00 106996.75  231  232  232  232 
DATA 2010-05-27 21:51:14    0 9360000 0.00 0.02 0.00 196996.75  271  156  156  156 
DATA 2010-05-27 21:51:14    0 11160000 0.00 0.02 0.00 225996.75  256  186  186  186 
DATA 2010-05-27 21:51:14    0 15180000 0.00 0.03 0.00 396996.75  231  253  253  253 
DATA 2010-05-27 21:51:14    0 17640000 0.00 0.02 0.00 274996.75  211  294  294  294 
DATA 2010-05-27 21:51:14    0 15660000 0.00 0.01 0.00 186996.75  227  261  261  261 
DATA 2010-05-27 22:30:14    0 8880000 0.00 0.04 0.00 396996.75  225  148  148  148 
DATA 2010-05-27 22:50:15    0 13920000 0.00 0.01 0.00 106996.75  172  232  232  232 
DATA 2010-05-27 22:51:15    0 15660000 0.00 0.01 0.00 186996.75  167  261  261  261 
DATA 2010-05-27 22:51:15    0 15180000 0.00 0.03 0.00 396996.75  171  253  253  253 
DATA 2010-05-27 22:51:15    0 11160000 0.00 0.02 0.00 206996.75  196  186  186  186 
DATA 2010-05-27 22:51:15    0 9420000 0.00 0.02 0.00 189996.75  211  157  157  157 
DATA 2010-05-27 22:51:15    0 15960000 0.00 0.02 0.00 396996.75  155  266  266  266 
DATA 2010-05-27 22:51:15    0 8880000 0.00 0.04 0.00 396996.75  204  148  148  148 
DATA 2010-05-27 23:00:15    0 17640000 0.00 0.02 0.00 271996.75  142  294  294  294 
DATA 2010-05-27 23:20:15    0 11340000 0.00 0.03 0.00 396996.75  169  189  189  189 
DATA 2010-05-27 23:50:15    0 13920000 0.00 0.01 0.00 106996.75  112  232  232  232 
DATA 2010-05-27 23:51:15    0 11160000 0.00 0.02 0.00 220996.75  136  186  186  186 
DATA 2010-05-27 23:51:15    0 17640000 0.00 0.02 0.00 271996.75   91  294  294  294 
DATA 2010-05-27 23:51:15    0 15660000 0.00 0.01 0.00 186996.75  107  261  261  261 
DATA 2010-05-27 23:51:15    0 15960000 0.00 0.02 0.00 396996.75   95  266  266  266 
