0.64 0.36 0.00 PR: Avg: 2.2827 Max: 2.3071 Min: 2.2586 Std: 0.0219
0.64 0.36 0.00 SM: Avg: 0.2473 Max: 0.2511 Min: 0.2434 Std: 0.0034
0.64 0.36 0.00 LM: Avg: 0.6440 Max: 0.6550 Min: 0.6242 Std: 0.0116
0.64 0.36 0.00 RN: Avg: 0.4753 Max: 0.4764 Min: 0.4736 Std: 0.0011
0.64 0.36 0.00 TD: Avg: 0.0000 Max: 0.0000 Min: 0.0000 Std: 0.0000
0.64 0.36 0.00 XT: Avg: 0.9661 Max: 0.9815 Min: 0.9507 Std: 0.0134
0.66 0.34 0.00 EL: Avg: 0.6470 Max: 0.6571 Min: 0.6387 Std: 0.0055
0.66 0.34 0.00 PR: Avg: 2.2616 Max: 2.2694 Min: 2.2586 Std: 0.0049
0.66 0.34 0.00 SM: Avg: 0.2466 Max: 0.2505 Min: 0.2451 Std: 0.0024
0.66 0.34 0.00 LM: Avg: 0.6459 Max: 0.6537 Min: 0.6428 Std: 0.0049
0.66 0.34 0.00 RN: Avg: 0.4761 Max: 0.4787 Min: 0.4751 Std: 0.0016
0.66 0.34 0.00 TD: Avg: 0.0000 Max: 0.0000 Min: 0.0000 Std: 0.0000
0.66 0.34 0.00 XT: Avg: 0.9603 Max: 0.9681 Min: 0.9573 Std: 0.0049
0.68 0.32 0.00 EL: Avg: 0.6563 Max: 0.6819 Min: 0.6410 Std: 0.0116
0.68 0.32 0.00 PR: Avg: 2.2575 Max: 2.3002 Min: 2.2209 Std: 0.0096
0.68 0.32 0.00 SM: Avg: 0.2482 Max: 0.2582 Min: 0.2444 Std: 0.0034
0.68 0.32 0.00 LM: Avg: 0.6538 Max: 0.6844 Min: 0.6415 Std: 0.0134
0.68 0.32 0.00 RN: Avg: 0.4772 Max: 0.4810 Min: 0.4751 Std: 0.0022
0.68 0.32 0.00 TD: Avg: 0.0000 Max: 0.0000 Min: 0.0000 Std: 0.0000
0.68 0.32 0.00 XT: Avg: 0.9642 Max: 0.9989 Min: 0.9438 Std: 0.0092
0.70 0.30 0.00 EL: Avg: 0.6812 Max: 0.6871 Min: 0.6559 Std: 0.0082
0.70 0.30 0.00 PR: Avg: 2.2531 Max: 2.2562 Min: 2.2254 Std: 0.0093
0.70 0.30 0.00 SM: Avg: 0.2525 Max: 0.2533 Min: 0.2456 Std: 0.0023
0.70 0.30 0.00 LM: Avg: 0.6738 Max: 0.6769 Min: 0.6461 Std: 0.0093
0.70 0.30 0.00 RN: Avg: 0.4797 Max: 0.4800 Min: 0.4776 Std: 0.0007
0.70 0.30 0.00 TD: Avg: 0.0000 Max: 0.0000 Min: 0.0000 Std: 0.0000
0.70 0.30 0.00 XT: Avg: 0.9761 Max: 0.9792 Min: 0.9484 Std: 0.0093
0.72 0.28 0.00 EL: Avg: 0.6746 Max: 0.7027 Min: 0.6674 Std: 0.0107
0.72 0.28 0.00 PR: Avg: 2.2134 Max: 2.2562 Min: 2.2077 Std: 0.0131
0.72 0.28 0.00 SM: Avg: 0.2484 Max: 0.2555 Min: 0.2472 Std: 0.0028
0.72 0.28 0.00 LM: Avg: 0.6691 Max: 0.6978 Min: 0.6647 Std: 0.0108
