2008-08-12 12:00:00 10.916666666666666 10.894405833333334 8.0 3.5833333333333335 2.0833333333333335
2008-08-13 12:00:00 10.916666666666666 10.9181725 8.083333333333334 2.6666666666666665 1.25
2008-08-14 12:00:00 11.0 10.942196388888888 8.083333333333334 1.6666666666666667 0.25
2008-08-15 12:00:00 11.0 10.966469722222222 8.083333333333334 0.6666666666666666 0.0
2008-08-16 12:00:00 11.0 10.990984166666667 8.083333333333334 0.0 0.0
2008-08-17 12:00:00 11.083333333333334 11.01573111111111 8.166666666666666 0.5 0.0
2008-08-18 12:00:00 11.083333333333334 11.040703055555555 8.166666666666666 1.0 0.0
2008-08-19 12:00:00 11.083333333333334 11.065891944444445 8.166666666666666 1.5833333333333333 0.16666666666666666
2008-08-20 12:00:00 11.166666666666666 11.091289722222223 8.25 2.1666666666666665 0.6666666666666666
2008-08-21 12:00:00 11.166666666666666 11.116888888888889 8.333333333333334 2.8333333333333335 1.4166666666666667
2008-08-22 12:00:00 11.166666666666666 11.142681666666666 8.333333333333334 3.5 2.0833333333333335
2008-08-23 12:00:00 11.166666666666666 11.168660833333334 8.333333333333334 4.333333333333333 2.9166666666666665
2008-08-24 12:00:00 11.166666666666666 11.194818611111112 8.333333333333334 5.25 3.8333333333333335
2008-08-25 12:00:00 11.25 11.221148055555556 8.416666666666666 6.333333333333333 4.916666666666667
2008-08-26 12:00:00 11.25 11.247642222222222 8.416666666666666 7.5 6.083333333333333
2008-08-27 12:00:00 11.333333333333334 11.27429361111111 8.416666666666666 8.583333333333334 7.166666666666667
2008-08-28 12:00:00 11.333333333333334 11.301095555555555 8.5 9.75 8.333333333333334
2008-08-29 12:00:00 11.416666666666666 11.32804111111111 8.583333333333334 10.916666666666666 8.583333333333334
2008-08-30 12:00:00 11.416666666666666 11.355123888888889 8.583333333333334 11.416666666666666 8.583333333333334
2008-08-31 12:00:00 11.416666666666666 11.382336666666667 8.583333333333334 11.083333333333334 8.583333333333334
2008-09-01 12:00:00 11.416666666666666 11.409673611111112 8.583333333333334 10.583333333333334 8.583333333333334
2008-09-02 12:00:00 11.416666666666666 11.437128055555556 8.666666666666666 10.083333333333334 8.666666666666666
2008-09-03 12:00:00 11.5 11.46469361111111 8.666666666666666 9.5 8.083333333333334
2008-09-04 12:00:00 11.5 11.492364166666666 8.75 8.916666666666666 7.583333333333333
2008-09-05 12:00:00 11.5 11.52013388888889 8.75 8.333333333333334 7.0
2008-09-06 12:00:00 11.5 11.547996111111111 8.833333333333334 7.583333333333333 6.25
2008-09-07 12:00:00 11.666666666666666 11.575945555555556 8.833333333333334 6.833333333333333 5.416666666666667
2008-09-08 12:00:00 11.666666666666666 11.603975833333333 8.833333333333334 6.0 4.583333333333333
2008-09-09 12:00:00 11.666666666666666 11.632081388888889 8.833333333333334 5.083333333333333 3.6666666666666665
2008-09-10 12:00:00 11.666666666666666 11.660256666666667 8.916666666666666 4.083333333333333 2.6666666666666665
2008-09-11 12:00:00 11.666666666666666 11.688495833333333 8.916666666666666 3.1666666666666665 1.75
2008-09-12 12:00:00 11.75 11.716793611111111 8.916666666666666 2.1666666666666665 0.75
2008-09-13 12:00:00 11.75 11.745143888888888 9.0 1.1666666666666667 0.0
2008-09-14 12:00:00 11.75 11.773541666666667 9.083333333333334 0.16666666666666666 0.0
2008-09-15 12:00:00 11.75 11.801981388888889 9.083333333333334 0.08333333333333333 0.0
2008-09-16 12:00:00 11.833333333333334 11.830457777777777 9.083333333333334 0.6666666666666666 0.0
2008-09-17 12:00:00 11.833333333333334 11.858965277777777 9.083333333333334 1.3333333333333333 0.0
2008-09-18 12:00:00 11.916666666666666 11.887498611111111 9.166666666666666 2.0 0.6666666666666666
2008-09-19 12:00:00 11.916666666666666 11.916052777777777 9.166666666666666 2.75 1.4166666666666667
2008-09-20 12:00:00 12.0 11.944622222222222 9.166666666666666 3.75 2.3333333333333335
2008-09-21 12:00:00 12.0 11.973201944444444 9.166666666666666 4.75 3.3333333333333335
2008-09-22 12:00:00 12.0 12.001786388888888 9.333333333333334 5.833333333333333 4.5
2008-09-23 12:00:00 12.0 12.030370555555555 9.333333333333334 6.916666666666667 5.583333333333333
2008-09-24 12:00:00 12.083333333333334 12.058949166666666 9.333333333333334 8.166666666666666 6.75
